name,batch01_CHUV_P001,batch01_CHUV_P002,batch01_CHUV_P003,batch01_CHUV_P004,batch01_CHUV_P005,batch01_CHUV_P006,batch01_CHUV_P007,batch01_CHUV_P008,batch01_CHUV_P009,batch01_CHUV_P010,batch01_CHUV_P011,batch01_CHUV_P012,batch01_CHUV_P013,batch01_CHUV_P014,batch01_CHUV_P015,batch01_CHUV_P016,batch01_CHUV_P017,batch01_CHUV_P018,batch01_CHUV_P019,batch01_CHUV_P020,batch01_CHUV_P021,batch01_F_P001,batch01_F_P002,batch01_F_P003,batch01_F_P004,batch01_F_P005,batch01_F_P006,batch01_F_P007,batch01_F_P008,batch01_F_P009,batch01_F_P010,batch01_F_P011,batch01_F_P012,batch01_F_P013,batch01_F_P014,batch01_F_P015,batch01_F_P016,batch01_F_P017,batch01_F_P018,batch01_F_P019,batch01_F_P020,batch01_F_P021,batch01_M_P001,batch01_M_P002,batch01_M_P003,batch01_M_P004,batch01_M_P005,batch01_M_P006,batch01_M_P007,batch01_M_P008,batch01_M_P009,batch01_M_P010,batch01_M_P011,batch01_M_P012,batch01_M_P013,batch01_M_P014,batch01_M_P015,batch01_M_P016,batch01_M_P017,batch01_M_P018,batch01_M_P019,batch01_M_P020,batch01_M_P021,batch01_NAT_P001,batch01_NAT_P002,batch01_NAT_P003,batch01_NAT_P004,batch01_NAT_P005,batch01_NAT_P006,batch01_NAT_P007,batch01_NAT_P008,batch01_NAT_P009,batch01_NAT_P010,batch01_NAT_P011,batch01_NAT_P012,batch01_NAT_P013,batch01_NAT_P014,batch01_NAT_P015,batch01_NAT_P016,batch01_NAT_P017,batch01_NAT_P018,batch01_NAT_P019,batch01_NAT_P020,batch01_NAT_P021,batch01_QC001,batch01_QC002,batch01_QC003,batch01_QC004,batch01_QC005,batch01_QC006,batch01_QC007,batch01_QC008,batch01_QC009,batch01_QC010,batch01_QC011
PC(16:0_18:2)+AcO,72647.742,72632.751,64624.49,71580.963,73539.642,72464.958,72525.541,70304.309,70188.783,72371.362,68910.568,73525.723,71398.377,70624.381,66103.221,73391.166,68087.807,72613.66,70917.962,69975.15,72650.209,51613.709,55399.241,54893.832,56802.575,55261.889,53363.678,54308.591,55611.808,50646.116,56224.551,58302.913,53618.431,57579.01,56078.835,53076.817,51275.372,58072.738,54246.531,56301.942,51360.223,53691.853,48281.363,49892.674,48330.533,48855.151,51372.104,50919.074,50422.699,47224.649,47263.54,47754.478,48519.663,48884.673,50334.266,48956.876,47664.074,49697.679,51271.144,50648.083,50334.667,47460.401,49328.07,76157.038,80308.108,74737.531,81165.547,79559.248,76998.026,74573.413,77627.415,79701.2,74810.087,74924.113,71344.677,64569.788,75434.216,71323.033,69722.982,75376.003,73117.509,79023.666,78946.352,75470.143,57739.488,57807.78,58619.426,55279.482,56499.369,55576.225,55312.492,55173.412,58412.028,56953.277,55823.286
PC(16:0_18:3)+AcO,326.43,342.295,361.954,371.031,344.581,372.924,328.646,325.853,322.431,325.205,346.628,411.288,399.89,326.212,311.423,381.397,341.031,357.519,317.816,365.255,374.014,649.89,676.252,727.744,657.658,708.157,647.362,622.718,647.168,585.675,698.492,748.54,690.548,696.418,721.154,603.118,559,669.307,615.809,727.367,641.177,633.353,524.823,510.111,438.159,510.666,453.738,477.98,458.96,498.954,447.671,471.298,462.245,488.847,561.565,439.279,532.912,456.457,486.206,478.612,486.499,421.091,567.023,865.168,876.776,850.408,1004.004,918.999,840.352,810.099,843.36,925.628,814.427,800.137,813.647,803.116,846.957,714.479,782.837,883.657,828.189,942.741,847.533,825.923,715.92,632.697,575.958,552.053,632.83,572.325,653.054,581.525,645.937,635.16,609.261
PC(16:0_20:1)+AcO,297.686,245.663,315.748,304.686,349.814,274.275,275.319,227.05,381.91,357.041,329.141,276.607,281.188,294.081,286.331,311.285,301.12,345.603,346.242,296.013,243.878,179.527,191.174,175.541,153.676,159.074,151.895,128.897,202.314,134.159,225.764,118.362,156.611,207.831,140.194,174.319,141.077,181.1,150.638,137.214,169.24,202.888,267.647,248.494,215.645,234.878,171.056,204.876,218.946,188.413,195.454,286.812,236.804,228.521,193.126,212.439,206.77,224.4,214.255,209.698,297.427,212.639,221.241,349.203,376.42,327.058,359.822,384.178,419.304,363.434,283.21,368.087,308.233,352.046,356.013,280.27,382.202,345.597,356.322,280.376,344.78,366.447,356.905,301.876,309.518,305.922,242.694,218.028,202.081,225.682,239.31,234.536,311.6,235.822,266.208
PC(16:0_20:2)+AcO,1074.191,992.407,1016.439,1045.484,1015.647,1037.958,1060.744,1069.53,1083.524,983.447,1031.671,1183.154,1048.47,1000.841,957.636,966.994,1005.986,1196.886,1027.248,1128.71,1127.423,850.887,885.671,844.835,874.624,887.387,876.09,756.821,876.773,778.85,805.476,963.652,820.949,889.45,913.65,845.84,831.308,873.9,747.503,764.008,849.616,893.143,1242.012,1266.094,1170.542,1059.297,1194.087,1202.842,1173.479,1086.427,1153.963,1077.77,1071.201,1238.052,1228.146,1248.631,1020.356,1099.909,1326.778,1251.508,1191.152,1157.31,1158.241,1934.106,1656.59,1697.911,1932.382,1768.289,1615.124,1688.252,1751.784,1721.037,1756.027,1776.993,1622.702,1271.654,1605.876,1872.261,1835.862,1598.515,1745.263,1947.424,1735.433,1653.331,1294.877,1272.148,1323.862,1279.32,1222.604,1194.682,1338.083,1324.272,1336.975,1298.839,1287.553
PC(16:0_20:3)+AcO,8652.857,8865.65,8377.037,9366.401,8997.331,8400.957,8692.677,8404.524,9171.273,8202.536,8477.965,9220.098,8388.257,8414.507,8195.216,8123.566,7431.884,8825.337,8597.464,8447.67,9377.801,7485.101,7750.841,7384.057,7253.936,7520.626,7050.449,7548.22,7817.712,6964.006,7339.268,7517.408,7470.648,7696.744,7457.275,7761.708,7431.334,7534.148,7010.394,7236.543,7183.617,7244.188,10139.472,9813.305,9067.943,9206.489,9910.738,10156.315,8941.411,8864.064,9398.687,9164.532,9143.141,10307.477,9425.918,9533.287,9368.418,9539.786,10623.655,10106.544,10221.28,10121.541,9694.552,13891.859,13734.745,13090.246,14896.842,13808.405,12951.93,13649.69,13577.899,13673.947,13516.258,13351.276,12580.099,10777.326,12264.865,13126.552,13303.868,13344.349,13916.55,13052.11,15023.531,12109.96,11063.613,11229.739,11150.162,10555.145,10176.722,10335.525,10799.889,10733.926,11064.051,11444.717,10067.34
PC(16:0_20:4)+AcO,13256.913,13717.632,12909.732,14330.386,13600.07,13294.941,13872.852,13913.367,13204.545,13570.416,12800.712,14293.366,13805.488,12989.176,12876.65,12900.07,11686.494,13738.516,13502.144,13368.104,14396.777,14116.563,13904.192,13332.777,13986.277,13676.118,13443.298,13232.293,14939.38,12089.083,14392.474,14916.875,14120.268,14148.4,14028.085,14091.229,13720.17,13925.867,13013.948,13359.44,13683.632,13884.628,13294.239,12955.346,11628.94,11653.163,12970.501,12709.992,12612.293,11510.613,11487.913,11778.508,11445.758,13133.06,13004.542,12428.629,11724.25,12927.36,13533.765,13248.832,13343.304,12605.085,12585.556,23626.769,22682.426,22282.41,25492.616,22304.177,22622.909,23498.667,21690.36,23665.601,22341.655,21791.414,22205.341,18648.643,20908.795,23026.256,22891.014,22155.117,22606.423,23554.055,25283.795,20678.807,19780.709,19300.7,19367.85,19291.214,19409.66,18926.68,20273.75,19579.537,20457.446,20172.812,18397.921
PC(16:0_20:5)+AcO,790.949,714.733,730.284,825.612,846.164,719.474,674.934,723.461,738.894,791.708,792.298,749.832,803.598,761.487,759.069,778.759,738.828,709.23,750.429,836.93,822.919,287.639,359.609,326.132,385.284,335.035,355.156,287.298,414.856,345.392,323.584,311.635,367.178,325.087,340,378.129,327.879,304.399,354.008,402.803,284.679,368.985,586.472,448.577,429.968,478.247,451.119,462.482,491.071,403.42,390.388,453.776,483.596,516.442,438.28,420.902,392.433,457.948,420.807,514.141,526.698,421.479,407.21,825.163,868.982,776.146,794.192,764.346,776.192,803.217,698.96,781.706,648.32,785.337,615.928,648.69,661.787,728.353,897.53,783.286,822.324,700.769,808.845,642.604,475.646,503.988,588.627,447.165,504.255,552.2,462.9,594.683,516.308,522.373,526.447
PC(16:0_22:4)+AcO,441.764,437.621,431.383,380.557,392.403,385.062,454.102,427.142,437.928,407.305,430.797,421.901,446.805,369.565,424.697,389.787,447.13,432.736,465.102,446.669,417.63,767.463,771.431,704.067,797.605,849.101,744.407,707.612,799.173,679.378,787.228,753.303,664.671,740.328,711.47,735.855,810.414,695.951,667.939,715.875,784.168,733.788,590.423,663.643,502.701,543.306,567.596,614.873,572.61,546.319,526.595,558.945,491.27,591.246,536.491,507.012,573.803,522.046,511.303,558.562,569.687,653.073,557.829,1063.509,1025.614,1001.199,1082.863,1050.078,1141.632,1020.176,916.296,893.174,846.178,922.696,1078.6,757.041,983.445,893.662,915.428,963.065,905.849,1064.907,1132.393,998.522,912.757,1141.566,925.206,889.426,866.899,1065.746,841.771,888.116,1013.989,952.721,972.663
PC(16:0_22:5)+AcO,1618.409,1772.784,1535.548,1526.192,1535.789,1624.545,1423.234,1689.728,1634.899,1447.121,1434.956,1467.572,1539.039,1437.788,1497.427,1516.694,1410.036,1587.066,1448.818,1493.672,1445.003,1350.111,1410.787,1469.017,1606.077,1499.773,1518.848,1559.522,1473.537,1409.589,1500.16,1670.921,1263.377,1595.877,1566.917,1466.036,1536.79,1459.022,1664.851,1407.889,1559.647,1473.447,1357.336,1198.464,1203.983,1214.762,1254.276,1326.247,1266.124,1158.11,1260.417,1177.566,1178.56,1306.564,1235.973,1183.756,1141.761,1327.272,1254.502,1232.402,1271.305,1272.075,1197.987,2363.772,2316.857,2081.851,2310.649,2272.97,2227.244,1971.923,2251.041,2061.775,2150.393,2372.147,2113.12,1753.884,2270.75,2035.699,2199.261,2160.494,1939.047,2136.684,2294.711,2076.238,1871.202,2085.797,1727.614,1729.698,1655.083,1834.67,1677.658,1738.599,1749.652,1574.042,1838.31
PC(16:0_22:6)+AcO,2250.172,2257.425,2014.947,2268.987,2253.95,2191.902,2094.437,2223.234,2151.07,2125.528,2063.531,2333.292,2101.049,1963.093,2171.729,2553.251,2055.663,1946.98,1950.693,2175.23,2015.355,922.576,816.53,927.885,898.72,1026.088,1033.328,927.157,966.033,802.555,1081.456,957.875,857.468,953.046,901.184,919.48,917.852,940.869,1004.184,883.613,976.735,971.165,2066.872,1807.592,1817.042,2026.568,2033.34,2179.246,1907.338,1807.431,1948.246,1958.085,1864.34,2021.285,1906.775,1940.354,1841.423,2106.038,1894.167,2091.119,2035.012,2101.338,2040.429,2531.49,2396.295,2155.322,2712.708,2682.448,2636.573,2352.265,2340.457,2253.317,2125.813,2391.936,2258.632,2014.557,2443.347,2107.327,2250.164,2293.198,2132.512,2380.977,2304.819,2231.161,1684.016,1737.265,1483.294,1440.909,1572.263,1501.82,1486.637,1645.201,1650.635,1415.384,1714.493
PC(16:1_16:1)+AcO,132.414,101.566,101.159,62.275,95.25,114.839,131.075,113.354,136.446,99.53,76.828,127.702,96.318,93.679,89.92,101.592,130.337,103.137,128.193,98.151,74.722,146.667,143.584,180.907,238.23,149.43,181.374,162.798,199.72,150.969,121.059,195.02,156.482,187.596,192.791,219.193,137.776,123.307,174.251,133.624,152.568,133.305,124.326,163.461,115.766,141.925,143.034,104.403,120.415,144.615,154.927,150.528,140.325,107.93,129.704,152.552,179.236,138.006,180.315,114.113,179.028,109.276,142.927,148.886,128.679,184.282,203.902,161.749,170.513,203.212,156.629,131.892,140.161,181.653,122.432,140.553,146.108,257.377,115.831,173.077,215.945,186.439,111.181,160.968,136.933,173.616,187.166,179.128,143.734,155.169,168.419,214.659,199.701,118.986,160.245
PC(16:1_18:0)+AcO,77.593,93.723,39.275,106.295,83.967,62.726,76.849,87.382,72.92,66.507,53.745,95.413,53.182,47.33,73.975,80.371,75.761,101.56,71.021,76.649,103.732,107.998,128.584,130.117,110.034,146.521,88.786,114.586,162.262,95.378,120.631,154.214,156.066,98.283,128.486,107.754,108.779,147.331,85.537,106.697,120.964,126.736,137.615,138.314,157.973,182.028,170.332,124.898,150.771,149.196,136.034,159.798,105.619,153.016,146.763,156.848,120.602,184.071,166.259,139.193,133.804,176.485,172.578,193.525,191.965,217.217,223.584,199.921,205.25,123.684,222.424,178.833,186.699,215.936,161.008,125.786,189.213,205.273,154.77,265.445,168.34,155.246,176.025,156.876,222.658,162.907,226.901,186.109,186.56,188.773,200.904,198.431,181.323,171.273,229.018
PC(16:1_18:1)+AcO,885.795,1012.52,804.287,1063.996,862.019,863.96,947.041,921.75,825.587,958.212,1013.481,940.845,829.038,878.94,831.488,844.063,903.018,928.209,829.601,842.126,902.349,804.878,871.777,987.869,915.525,856.679,922.104,841.204,927.312,861.164,914.652,972.913,944.137,913.454,805.332,916.009,879.736,1018.423,1073.788,923.65,957.705,807.141,828.277,806.742,886.116,873.819,928.193,804.255,929.111,1003.601,806,919.232,809.085,825.927,897.018,769.876,857.304,870.395,876.858,820.758,888.421,792.596,806.041,1597.517,1823.603,1642.473,1623.89,1775.162,1558.394,1636.881,1748.325,1759.022,1534.434,1613.875,1615.345,1295.756,1720.2,1540.919,1553.397,1618.286,1478.812,1470.087,1650.952,1519.763,1333.345,1285.096,1335.343,1466.37,1390.873,1336.697,1197.542,1154.582,1319.812,1344.315,1163.523
PC(16:1_18:2)+AcO,270.909,259.139,244.717,225.235,259.245,262.467,256.942,246.061,207.079,252.872,224.758,234.561,222.54,244.83,248.142,256.696,237.851,224.326,246.741,209.478,268.943,203.19,210.274,260.847,244.012,258.306,218.994,267.064,282.984,241.251,266.166,280.969,210.142,209.571,242.212,239.959,238.455,252.991,241.437,255.066,215.35,225.264,135.667,201.634,190.669,187.461,162.971,165.339,204.965,145.478,153.165,175.472,185.152,138.649,132.992,200.316,177.736,154.373,176.44,167.491,161.156,143.169,145.447,366.731,389.92,346.585,363.445,421.644,404.078,320.019,372.408,405.443,299.003,359.388,358.459,304.575,366.052,292.268,341.698,392.952,339.078,343.524,434.751,334.223,268.503,254.399,301.124,264.044,308.04,323.093,263.549,318.74,325.699,248.233,317.541
PC(16:1_22:5)+AcO,12.619,9.523,7.982,18.553,18.384,10.464,15.277,10.582,5.532,5.303,9.012,7.514,11.611,5.206,9.699,13.174,17.218,17.244,4.2,11.591,10.636,7.328,13.404,12.801,10.954,14.705,8.146,11.833,14.506,15.072,17.876,11.65,1.926,6.256,14.822,16.188,6.51,14.275,5.313,11.529,22.693,12.486,9.992,13.576,1.294,8.118,15.794,10.196,7.295,17.901,9.327,4.973,8.837,5.029,13.729,17.816,5.254,13.689,5.244,5.101,7.367,12.622,10.47,22.321,25.659,21.284,26.483,30.694,28.422,12.104,11.285,20.745,33.765,26.648,12.96,25.656,37.858,19.324,28.631,27.042,24.647,32.067,34.558,15.54,13.601,18.108,10.706,10.551,27.195,16.932,25.665,11.548,23.786,25.067,26.104
PC(17:0_18:1)+AcO,252.813,230.016,218.484,258.851,245.138,255.749,241.751,283.681,197.384,292.921,245.029,255.201,243.815,275.873,196.545,298.341,237.317,268.418,155.76,227.901,247.355,112.858,100.681,163.169,142.091,144.216,105.919,116.882,149.234,94.5,135.634,132.433,90.708,114.583,150.516,118.85,93.082,140.56,113.764,136.405,108.147,107.71,190.902,151.909,195.684,198.642,165.101,158.773,198.898,160.668,138.267,153.108,134.101,177.097,156.144,154.524,184.148,181.978,199.408,158.645,189.577,111.676,154.624,217.993,255.782,231.982,260.564,251.122,305.628,223.52,239.195,247.764,274.647,247.494,277.875,219.496,226.354,220.554,293.236,277.085,298.58,289.414,228.365,262.188,166.657,129.673,199.552,155.618,135.717,221.704,131.676,108.65,104.324,106.723,131.275
PC(17:0_18:2)+AcO,697.163,615.741,560.339,616.339,583.082,516.179,641.776,560.828,572.489,614.095,546.285,624.514,548.159,576.957,506.694,551.462,606.332,565.431,530.624,708.586,582.347,309.658,342.935,309.536,365.777,308.158,324.651,324.67,290.777,256.754,321.512,341.57,303.464,351.996,314.678,287.798,309.797,318.441,323.859,354.224,323.079,283.715,335.244,348.26,314.128,328.164,415.402,425.671,316.322,295.097,313.863,373.013,348.363,371.453,315.425,383.779,343.874,364.016,349.435,342.458,296.84,363.304,389.937,555.283,558.699,511.484,570.664,549.686,497.466,538.662,541.296,482.141,456.669,556.623,488.753,479.319,503.992,452.334,467.647,538.86,458.33,597.401,563.048,428.478,404.53,308.274,364.436,394.352,341.853,301.126,321.688,307.065,316.638,272.824,332.986
PC(17:0_20:0)+AcO,525.541,497.812,490.329,470.466,503.84,465.443,527.467,481.065,535.218,606.68,590.272,606.723,504.871,563.686,550.431,628.784,489.124,545.187,549.545,528.657,526.285,499.3,580.957,552.198,478.045,569.485,529.097,547.283,532.785,557.852,503.447,512.344,476.954,509.228,591.847,578.693,478.306,529.56,488.765,507.945,515.679,506.476,572.236,498.593,619.526,477.1,522.736,547.745,571.953,549.859,592.983,457.397,560.116,628.38,561.335,560.153,574.199,531.394,571.246,521.976,570.541,572.139,619.085,619.359,568.075,535,587.879,573.517,577.566,566.739,548.489,541.994,579.265,429.272,460.629,412.93,439.221,472.581,490.367,531.122,498.845,591.743,634.281,552.8,483.587,553.051,620.888,464.36,482.719,536.218,586.457,563.604,579.247,574.4,478.627
PC(17:0_20:4)+AcO,332.69,313.778,286.727,368.801,279.497,365.009,378.404,365.285,353.434,287.869,295.009,382.596,344.733,305.278,272.903,358.784,351.23,305.698,377.337,327.177,371.107,203.968,187.462,157.755,186.173,177.7,227.501,218.276,198.565,191.821,181.139,220.443,166.981,199.696,188.99,178.573,186.869,204.519,217.492,158.779,134.009,160.209,258.342,244.932,190.864,159.086,230.935,208.256,200.359,197.099,239.939,210.782,215.388,245.535,186.805,188.53,212.673,233.171,188.465,271.721,232.27,239.326,193.222,362.307,408.096,361.123,419.837,364.6,353.771,377.103,330.396,345.731,390.589,409.926,386.073,277.41,294.525,371.327,356.11,353.607,424.04,312.795,346.179,335.087,288.648,321.036,242.077,248.446,289.103,237.659,257.244,241.096,242.549,244.856,238.203
PC(18:0_18:0)+AcO,806.789,742.877,644.608,754.377,639.678,715.975,662.918,629.612,630.525,688.336,701.446,813.242,650.391,703.205,708.675,664.794,638.734,682.512,556.244,708.61,701.522,500.112,511.121,576.162,515.091,532.669,540.928,476.171,508.932,511.36,478.583,574.467,510.916,490.991,466.946,485.119,402.378,529.04,549.805,484.671,454.719,438.881,672.36,696.126,683.145,703.656,630.547,617.108,636.094,588.48,602.978,734.82,680.204,638.064,689.211,691.275,655.388,702.379,684.084,760.474,617.869,610.467,610.261,847.782,929.452,881.536,872.362,853.643,805.543,802.992,910.383,905.034,737.63,788.005,706.465,773.664,785.371,703.662,719.885,733.243,744.96,823.345,809.844,769.671,681.898,773.639,735.962,622.033,659.379,663.52,572.43,532.529,594.59,557.301,530.903
PC(18:0_18:1)+AcO,5555.867,5908.126,5296.256,5797.842,5844.196,5675.321,5545.03,5588.267,5361.979,5841.338,5773.321,5923.598,5135.293,5613.841,5219.039,6147.363,5236.912,5549.525,5545.462,5572.875,5345.023,3924.46,3824.921,3505.876,3814.666,3963.926,3975.85,3931.506,4059.653,3516.197,4038.905,4007.094,3826.613,3990.826,3946.881,3611.715,3668.949,4061.904,3676.697,4148.841,3605.46,3785.855,5324.691,5683.456,5066.221,5198.325,5384.004,4940.632,5265.653,5315.957,5092.731,5115.208,4911.802,5232.887,5261.228,5220.944,5203.824,5313.583,5297.952,5242.341,5242.386,5032.341,5100.284,8177.796,7908.221,7226.639,7781.653,7982.3,7615.956,7110.307,7518.894,7755.768,6999.603,7034.889,7038.496,6300.541,7471.541,6673.305,6629.731,7399.111,6699.819,7545.33,7211.889,6861.052,5988.237,5618.472,5825.966,5414.865,5517.956,5563.78,5673.15,5010.76,5291.63,5449.099,5557.976
PC(18:0_18:2)+AcO,30765.696,31834.486,29446.641,32110.25,32402.497,30771.625,31175.548,31295.601,30976.113,30989.371,30012.886,32035.554,31660.543,30592.222,28432.962,32227.975,29862.883,30922.652,31488.705,30426.434,30372.895,26322.149,27373.85,27426.659,27094.528,28061.423,26406.465,27836.087,26729.084,24730.906,27721.548,28947.222,25942.252,27877.498,26566.112,26317.452,26418.512,27867.137,26495.234,26981.471,25840.303,26215.424,28535.672,30030.399,28550.415,28687.286,28788.618,28648.022,27725.759,26756.875,27338.757,27249.4,26798.967,28180.469,29320.501,28839.028,27201.312,27822.982,28853.387,28810.933,28871.426,27906.122,28316.929,36678.551,36471.578,34552.854,36580.54,36606.725,36474.192,33200.191,35899.703,37456.086,34454.015,34754.706,33675.23,30692.109,35679.728,32803.921,32725.269,35318.378,33144.754,36768.608,34766.078,34886.571,28482.921,27693.572,27334.722,26203.899,25975.592,26064.592,26007.288,25878.838,27941.956,25656.738,26274.224
PC(18:0_18:3)+AcO,180.961,136.625,108.757,139.758,183.284,178.799,157.759,155.495,157.052,135.501,199.178,137.23,123.036,141.518,140.099,168.041,109.083,192.405,149.618,125.119,174.09,245.082,244.709,274.205,270.786,235.086,243.47,237.42,283.097,209.441,234.749,277.985,263.869,318.998,230.112,243.153,256.875,224.398,249.065,242.243,221.256,168.706,215.649,195.185,230.588,238.726,226.426,197.175,222.042,211.259,169.08,217.046,205.939,202.846,172.299,221.451,177.8,208.501,168.276,249.054,216.56,163.178,185.789,322.408,246.665,277.225,325.176,381.45,282.545,321.912,307.632,368.922,292.179,297.079,293.938,281.344,291.336,274.002,279.397,293.511,283.895,284.341,284.364,270.733,243.52,237.145,251.43,246.682,226.703,220.197,256.114,240.397,247.776,233.287,213.322
PC(18:0_20:1)+AcO,76.16,62.391,87.587,95.52,92.262,115.058,34.91,98.763,101.268,76.24,110.488,106.67,79.217,67.325,80.448,70.476,50.591,69.174,92.351,76.57,51.419,69.569,38.593,31.061,36.619,35.495,26.414,36.774,26.075,29.239,29.65,79.44,52.285,50.904,46.252,28.018,27.097,39.274,40.712,67.471,23.419,18.139,59.196,65.32,64.745,55.813,81.772,70.966,59.815,47.139,53.884,56.344,80.48,63.584,60.32,63.78,45.211,52.271,43.543,74.64,92.51,85.342,64.091,76.675,88.796,80.613,106.316,140.75,96.357,106.191,132.102,60.033,111.301,99.889,76.393,67.672,60.075,95.701,67.172,60.023,72.485,72.974,76.064,45.817,64.896,45.913,52.215,61.401,73.469,53.758,58.87,77.824,64.051,75.034,65.127
PC(18:0_20:2)+AcO,507.762,584.425,560.57,530.049,588.338,567.275,494.28,563.11,580.976,500.204,556.872,582.571,530.618,497.994,485.312,574.204,498.185,487.347,632.687,589.914,602.827,479.025,483.581,398.759,488.988,466.859,450.599,444.166,459.748,390.239,427.021,471.683,427.431,483.645,388.327,424.663,458.197,490.389,423.468,466.251,419.518,449.181,900.294,747.632,685.706,738.197,739.523,777.01,756.245,726.291,732.887,712.114,746.145,711.257,672.831,778.572,721.016,723.773,807.077,781.738,736.308,802.857,701.483,901.992,931.28,892.935,1034.676,977.887,947.92,873.086,879.546,1060.491,811.81,861.947,813.359,651.857,868.849,1027.788,844.299,813.839,821.974,869.41,1052.952,780.274,747.294,758.788,732.504,714.713,656.859,599.099,694.423,624.855,687.982,838.652,616.12
PC(18:0_20:3)+AcO,6106.512,6212.732,5957.395,6372.816,5805.359,6317.299,6392.725,5875.949,6201.049,5670.341,6007.267,6240.993,6119.47,5683.474,5575.999,5548.635,5088.928,5894.859,5742.772,5694.89,6437.109,5174.962,5333.873,5051.761,4885.816,5062.593,5150.846,5081.91,5356.652,4640.144,5086.916,5211.674,4994.814,5363.429,5227.775,4884.39,5104.612,5399.489,4680.544,4881.483,4847.937,4876.866,8179.156,7593.493,7239.005,7358.694,7607.454,7659.196,7434.768,7051.663,7331.749,7110.786,7101.048,8052.908,7497.578,7612.559,7284.367,7421.564,7838.179,7554.625,7452.237,7524.095,7535.598,8596.583,8637.969,8233.977,9539.576,7847.453,7828.256,8880.36,8694.526,8802.485,8330.364,8201.665,7443.346,6528.658,7736.497,8595.395,8438.015,7889.064,8174.92,8433.554,9212.643,7527.793,7082.59,7265.073,7404.498,6574.567,6600.062,6614.087,6619.856,6838.582,7077.052,7068.911,6216.377
PC(18:0_20:4)+AcO,12648.483,12671.843,12429.536,13558.629,13043.635,12987.407,13600.335,13173.153,12871.411,12471.899,12331.148,13523.74,12961.764,12442.705,11754.516,12339.167,11321.018,12690.016,12357.568,12117.634,13465.086,12970.075,13630.867,12750.574,13079.763,13435.973,13118.788,12816.948,13295.383,11548.768,13746.394,14091.211,12912.819,13241.695,13491.873,12175.335,13101.917,13814.07,12386.296,12294.494,12666.934,13018.143,14000.005,13675.628,12681.806,12303.008,13915.56,13761.004,13406.676,12380.611,12731.909,12384.195,12780.694,13927.287,13580.454,13095.346,12488.466,13059.424,13926.045,13662.559,14240.242,13459.737,12657.734,22471.158,21678.389,20882,23776.811,21688.928,20639.571,22084.042,20464.898,22849.094,20585.418,21420.913,19959.558,16995.707,19940.63,21362.517,21447.124,20237.673,20464.428,20105.879,22231.84,19773.798,17812.263,18684.846,18324.074,18666.74,16743.603,16999.51,18225.72,17736.414,18794.387,18724.069,17355.38
PC(18:0_20:5)+AcO,767.953,805.071,765.698,773.116,816.915,738.808,858.256,872.654,721.677,720.657,758.356,747.373,771.839,787.646,837.966,793.568,704.702,781.095,755.597,766.279,776.465,373.519,323.859,365.571,332.788,346.097,393.045,308.851,350.095,328.708,338.155,372.634,347.653,394.788,369.907,397.273,341.87,420.297,326.81,325.81,342.308,372.629,521.383,577.714,468.818,480.293,495.119,499.597,502.665,474.592,481.817,459.709,484.934,562.066,447.268,561.383,481.899,522.809,611.553,440.127,482.216,406.516,499.605,815.141,707.498,700.631,757.6,716.185,671.685,693.293,673.745,772.881,752.013,706.364,697.837,608.993,757.571,751.522,642.423,695.444,748.916,688.132,878.67,629.635,518.616,530.924,519.686,525.326,545.246,571.979,546.332,523.382,544.592,528.459,477.758
PC(18:0_22:4)+AcO,445.873,366.925,352.902,406.664,381.163,336.537,367.012,312.1,352.213,320.287,346.717,354.189,361.67,341.112,271.28,380.145,281.862,377.953,303.711,386.905,314.778,610.648,601.115,547.698,644.192,585.215,548.445,565.923,571.075,560.544,636.067,669.348,537.043,611.756,622.557,548.947,617.814,476.38,603.817,576.641,529.766,610.785,565.487,593.229,585.414,523.334,510.271,613.999,592.137,549.572,601.484,604.853,553.82,538.231,591.103,480.551,536.65,609.114,491.027,602.343,530.928,543.343,589.837,858.067,759.97,853.335,928.652,880.454,917.897,772.942,731.963,753.303,727.02,777.431,728.95,639.687,830.097,818.26,897.085,803.409,758.252,784.296,787.273,743.359,859.233,925.375,787.424,743.037,714.222,847.014,748.45,729.275,846.255,673.732,860.639
